filename,predict_1,confidence_1,predict_2,confidence_2,predict_3,confidence_3
test_images\04020.jpg,Chevrolet HHR SS 2010,0.94038105,BMW 1 Series Coupe 2012,0.2553954,Chevrolet TrailBlazer SS 2009,0.12404242
test_images\04021.jpg,Audi S5 Coupe 2012,0.8446896,Audi A5 Coupe 2012,0.6571211,Audi S6 Sedan 2011,0.1911386
test_images\04022.jpg,Ford F-150 Regular Cab 2007,0.4413951,GMC Yukon Hybrid SUV 2012,0.39293647,Dodge Dakota Club Cab 2007,0.29876184
test_images\04023.jpg,Mercedes-Benz E-Class Sedan 2012,0.9827417,Hyundai Genesis Sedan 2012,0.045580298,Suzuki Kizashi Sedan 2012,0.02572602
test_images\04024.jpg,Toyota Camry Sedan 2012,0.3679964,Honda Accord Sedan 2012,0.13874093,Hyundai Genesis Sedan 2012,0.13861105
test_images\04025.jpg,Porsche Panamera Sedan 2012,0.9635328,BMW ActiveHybrid 5 Sedan 2012,0.11620286,Infiniti G Coupe IPL 2012,0.10705605
test_images\04026.jpg,Bentley Mulsanne Sedan 2011,0.99235547,Bentley Continental Flying Spur Sedan 2007,0.018897414,Bentley Continental Supersports Conv. Convertible 2012,0.006796032
test_images\04027.jpg,Chevrolet TrailBlazer SS 2009,0.5767748,Ford Ranger SuperCab 2011,0.12113994,Dodge Durango SUV 2012,0.0968748
test_images\04028.jpg,GMC Terrain SUV 2012,0.9942862,Audi S6 Sedan 2011,0.025641203,Bentley Mulsanne Sedan 2011,0.011216998
test_images\04029.jpg,Audi 100 Wagon 1994,0.9684977,Audi 100 Sedan 1994,0.042464525,Audi V8 Sedan 1994,0.038522273
test_images\04030.jpg,Bentley Mulsanne Sedan 2011,0.7971438,Rolls-Royce Phantom Sedan 2012,0.4534292,Rolls-Royce Ghost Sedan 2012,0.06300029
test_images\04031.jpg,HUMMER H2 SUT Crew Cab 2009,0.9381201,Nissan Juke Hatchback 2012,0.07268348,Jeep Wrangler SUV 2012,0.025184184
test_images\04032.jpg,Bentley Continental Flying Spur Sedan 2007,0.9975251,Bentley Mulsanne Sedan 2011,0.3598417,Bentley Arnage Sedan 2009,0.120056
test_images\04033.jpg,Honda Odyssey Minivan 2007,0.99345726,Chrysler Town and Country Minivan 2012,0.29026794,Buick Rainier SUV 2007,0.06969306
test_images\04034.jpg,Hyundai Genesis Sedan 2012,0.4042689,Mercedes-Benz E-Class Sedan 2012,0.23334625,Volkswagen Golf Hatchback 2012,0.09311339
test_images\04035.jpg,Jeep Grand Cherokee SUV 2012,0.9971547,GMC Acadia SUV 2012,0.082733065,Toyota 4Runner SUV 2012,0.03704214
test_images\04036.jpg,Chevrolet Express Van 2007,0.92187154,GMC Savana Van 2012,0.25155318,Chevrolet Express Cargo Van 2007,0.055351436
test_images\04037.jpg,Dodge Charger Sedan 2012,0.9546602,Mitsubishi Lancer Sedan 2012,0.5153483,Chevrolet Cobalt SS 2010,0.03381312
test_images\04038.jpg,Volvo C30 Hatchback 2012,0.6302388,Mercedes-Benz E-Class Sedan 2012,0.4652365,Maybach Landaulet Convertible 2012,0.13998994
test_images\04039.jpg,Volvo 240 Sedan 1993,0.9877461,Land Rover Range Rover SUV 2012,0.008155346,Volvo 240 Sedan 1993,0.006787449
test_images\04040.jpg,Chrysler Aspen SUV 2009,0.5460397,Ram C/V Cargo Van Minivan 2012,0.45946884,Chrysler Town and Country Minivan 2012,0.10683596
test_images\04041.jpg,Chrysler PT Cruiser Convertible 2008,0.9329309,FIAT 500 Convertible 2012,0.42484903,Audi S4 Sedan 2012,0.014632463
test_images\04042.jpg,Honda Accord Sedan 2012,0.9780289,Hyundai Genesis Sedan 2012,0.062011987,Honda Odyssey Minivan 2012,0.034891874
test_images\04043.jpg,Bugatti Veyron 16.4 Coupe 2009,0.99016136,Lamborghini Reventon Coupe 2008,0.4370932,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.3542734
test_images\04044.jpg,Dodge Charger SRT-8 2009,0.98492455,Ford Mustang Convertible 2007,0.10052562,Chrysler 300 SRT-8 2010,0.046636164
test_images\04045.jpg,Dodge Magnum Wagon 2008,0.91373384,Chrysler 300 SRT-8 2010,0.14483058,Dodge Charger SRT-8 2009,0.12120053
test_images\04046.jpg,Buick Verano Sedan 2012,0.98726994,Hyundai Elantra Sedan 2007,0.020439118,Toyota Corolla Sedan 2012,0.019716829
test_images\04047.jpg,Ferrari 458 Italia Coupe 2012,0.97861904,Ferrari FF Coupe 2012,0.12890661,Ferrari California Convertible 2012,0.084771246
test_images\04048.jpg,BMW X3 SUV 2012,0.672008,Infiniti QX56 SUV 2011,0.6094229,Hyundai Veloster Hatchback 2012,0.35183424
test_images\04049.jpg,Chevrolet Express Van 2007,0.7621349,Chevrolet Express Cargo Van 2007,0.30056632,GMC Savana Van 2012,0.07011828
test_images\04050.jpg,Toyota Camry Sedan 2012,0.9949305,Honda Odyssey Minivan 2012,0.01634413,Ford Edge SUV 2012,0.014504522
test_images\04051.jpg,Acura TL Sedan 2012,0.9916203,Acura TL Sedan 2012,0.019616425,Hyundai Azera Sedan 2012,0.013581961
test_images\04052.jpg,Scion xD Hatchback 2012,0.71681523,Infiniti QX56 SUV 2011,0.39695442,Volvo C30 Hatchback 2012,0.1313563
test_images\04053.jpg,GMC Canyon Extended Cab 2012,0.88177323,Jeep Liberty SUV 2012,0.2826639,Chevrolet HHR SS 2010,0.19906947
test_images\04054.jpg,GMC Savana Van 2012,0.99073994,Chevrolet Express Van 2007,0.028975695,Volkswagen Golf Hatchback 1991,0.028358608
test_images\04055.jpg,Porsche Panamera Sedan 2012,0.9607388,Volvo C30 Hatchback 2012,0.01909715,BMW ActiveHybrid 5 Sedan 2012,0.012324005
test_images\04056.jpg,Chevrolet Silverado 1500 Regular Cab 2012,0.9386201,Chevrolet Silverado 2500HD Regular Cab 2012,0.19323614,Chevrolet Silverado 1500 Extended Cab 2012,0.020846874
test_images\04057.jpg,Dodge Durango SUV 2012,0.67568326,BMW X5 SUV 2007,0.254398,Dodge Journey SUV 2012,0.23744518
test_images\04058.jpg,Jeep Compass SUV 2012,0.98467433,BMW X3 SUV 2012,0.02026233,Jeep Grand Cherokee SUV 2012,0.019613862
test_images\04059.jpg,Tesla Model S Sedan 2012,0.6571797,Aston Martin V8 Vantage Coupe 2012,0.38429376,Aston Martin Virage Coupe 2012,0.1998159
test_images\04060.jpg,Ford F-150 Regular Cab 2007,0.9658991,Ford Expedition EL SUV 2009,0.007947445,GMC Yukon Hybrid SUV 2012,0.0064281225
test_images\04061.jpg,Buick Enclave SUV 2012,0.9871161,Hyundai Elantra Touring Hatchback 2012,0.017348945,Scion xD Hatchback 2012,0.009913713
test_images\04062.jpg,Chrysler Sebring Convertible 2010,0.96869177,Chrysler Crossfire Convertible 2008,0.02327916,Chrysler PT Cruiser Convertible 2008,0.0071281493
test_images\04063.jpg,Jeep Patriot SUV 2012,0.97563565,Land Rover Range Rover SUV 2012,0.03636667,Isuzu Ascender SUV 2008,0.008200318
test_images\04064.jpg,Ford Ranger SuperCab 2011,0.98587537,BMW X6 SUV 2012,0.015222371,Isuzu Ascender SUV 2008,0.014534265
test_images\04065.jpg,Isuzu Ascender SUV 2008,0.9668876,Chevrolet TrailBlazer SS 2009,0.06771746,Jeep Liberty SUV 2012,0.05179438
test_images\04066.jpg,Dodge Magnum Wagon 2008,0.9244324,Chrysler 300 SRT-8 2010,0.080893904,BMW 3 Series Wagon 2012,0.04203859
test_images\04067.jpg,Nissan NV Passenger Van 2012,0.9962412,Mercedes-Benz Sprinter Van 2012,0.052274376,Toyota Sequoia SUV 2012,0.022499323
test_images\04068.jpg,Audi S4 Sedan 2007,0.9764776,Lincoln Town Car Sedan 2011,0.08538699,Chevrolet Malibu Sedan 2007,0.049695134
test_images\04069.jpg,Chevrolet Camaro Convertible 2012,0.88441443,Dodge Challenger SRT8 2011,0.37923136,Dodge Charger Sedan 2012,0.24691021
test_images\04070.jpg,BMW Z4 Convertible 2012,0.5588933,BMW M5 Sedan 2010,0.33350408,BMW 3 Series Sedan 2012,0.20566526
test_images\04071.jpg,Bentley Arnage Sedan 2009,0.72489226,Bentley Continental Flying Spur Sedan 2007,0.36360812,Bentley Mulsanne Sedan 2011,0.241243
test_images\04072.jpg,Ferrari 458 Italia Coupe 2012,0.8313577,Fisker Karma Sedan 2012,0.22472021,Bugatti Veyron 16.4 Coupe 2009,0.13099128
test_images\04073.jpg,Nissan Leaf Hatchback 2012,0.3906235,FIAT 500 Convertible 2012,0.12882042,Volkswagen Beetle Hatchback 2012,0.07397729
test_images\04074.jpg,Audi S6 Sedan 2011,0.52179885,Audi S5 Coupe 2012,0.37497202,Chrysler 300 SRT-8 2010,0.17257762
test_images\04075.jpg,Land Rover Range Rover SUV 2012,0.9460478,Infiniti QX56 SUV 2011,0.15294752,BMW 3 Series Wagon 2012,0.06046197
test_images\04076.jpg,BMW Z4 Convertible 2012,0.99612933,BMW M3 Coupe 2012,0.0133319795,BMW M6 Convertible 2010,0.008715689
test_images\04077.jpg,Dodge Caliber Wagon 2012,0.98658204,Suzuki Kizashi Sedan 2012,0.037735403,Dodge Journey SUV 2012,0.01672393
test_images\04078.jpg,GMC Acadia SUV 2012,0.9911531,Mazda Tribute SUV 2011,0.007333517,Dodge Caliber Wagon 2012,0.0060118437
test_images\04079.jpg,Hyundai Santa Fe SUV 2012,0.96220285,Dodge Durango SUV 2012,0.31846976,BMW X3 SUV 2012,0.28573322
test_images\04080.jpg,Bentley Continental Flying Spur Sedan 2007,0.7905836,Chevrolet Malibu Hybrid Sedan 2010,0.63170284,Mercedes-Benz S-Class Sedan 2012,0.29319537
test_images\04081.jpg,Hyundai Genesis Sedan 2012,0.995234,Infiniti G Coupe IPL 2012,0.021841377,Chrysler Sebring Convertible 2010,0.020002484
test_images\04082.jpg,Audi S5 Convertible 2012,0.98701465,Audi A5 Coupe 2012,0.053718686,Audi S4 Sedan 2012,0.052140743
test_images\04083.jpg,GMC Canyon Extended Cab 2012,0.7464742,Chevrolet Avalanche Crew Cab 2012,0.050183386,GMC Terrain SUV 2012,0.03224027
test_images\04084.jpg,Audi RS 4 Convertible 2008,0.98434496,Audi S5 Convertible 2012,0.32116112,Audi S4 Sedan 2007,0.07833913
test_images\04085.jpg,Dodge Magnum Wagon 2008,0.26279855,GMC Terrain SUV 2012,0.257657,Maybach Landaulet Convertible 2012,0.09359017
test_images\04086.jpg,Audi R8 Coupe 2012,0.9702096,Lamborghini Aventador Coupe 2012,0.057866216,Aston Martin Virage Coupe 2012,0.04833597
test_images\04087.jpg,Chrysler Crossfire Convertible 2008,0.66427046,Chrysler Sebring Convertible 2010,0.5632323,Audi RS 4 Convertible 2008,0.039484352
test_images\04088.jpg,AM General Hummer SUV 2000,0.8980642,Nissan NV Passenger Van 2012,0.04287672,HUMMER H2 SUT Crew Cab 2009,0.02971816
test_images\04089.jpg,Chevrolet TrailBlazer SS 2009,0.9958279,BMW 3 Series Wagon 2012,0.3520007,Dodge Magnum Wagon 2008,0.24648643
test_images\04090.jpg,Dodge Challenger SRT8 2011,0.7068991,Dodge Charger SRT-8 2009,0.1502935,Chevrolet Camaro Convertible 2012,0.083106756
test_images\04091.jpg,Chrysler PT Cruiser Convertible 2008,0.96999645,MINI Cooper Roadster Convertible 2012,0.038143486,BMW 1 Series Convertible 2012,0.024000645
test_images\04092.jpg,Chevrolet HHR SS 2010,0.99254704,Maybach Landaulet Convertible 2012,0.036658287,Chevrolet TrailBlazer SS 2009,0.024629205
test_images\04093.jpg,BMW 3 Series Sedan 2012,0.511852,BMW M3 Coupe 2012,0.50217724,BMW ActiveHybrid 5 Sedan 2012,0.3780766
test_images\04094.jpg,BMW M6 Convertible 2010,0.9573678,BMW 6 Series Convertible 2007,0.4235772,BMW M5 Sedan 2010,0.0966391
test_images\04095.jpg,Bugatti Veyron 16.4 Convertible 2009,0.779946,Bugatti Veyron 16.4 Coupe 2009,0.44251806,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.0021855235
test_images\04096.jpg,BMW 3 Series Sedan 2012,0.51136196,Audi S4 Sedan 2012,0.2586714,Mitsubishi Lancer Sedan 2012,0.087296456
test_images\04097.jpg,GMC Yukon Hybrid SUV 2012,0.9915018,Chrysler Aspen SUV 2009,0.022070706,Ford Freestar Minivan 2007,0.018379152
test_images\04098.jpg,Audi A5 Coupe 2012,0.98739076,Audi S5 Coupe 2012,0.20787859,Audi S4 Sedan 2007,0.10033378
test_images\04099.jpg,Scion xD Hatchback 2012,0.94686294,Buick Enclave SUV 2012,0.08408585,Hyundai Elantra Touring Hatchback 2012,0.034418583
test_images\04100.jpg,Dodge Sprinter Cargo Van 2009,0.9848324,Daewoo Nubira Wagon 2002,0.025500566,Land Rover Range Rover SUV 2012,0.0161857
test_images\04101.jpg,Mercedes-Benz SL-Class Coupe 2009,0.9524746,Mercedes-Benz C-Class Sedan 2012,0.22104725,Infiniti G Coupe IPL 2012,0.12751421
test_images\04102.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,0.7089077,GMC Canyon Extended Cab 2012,0.37875924,Chevrolet Silverado 1500 Regular Cab 2012,0.110752165
test_images\04103.jpg,MINI Cooper Roadster Convertible 2012,0.60936266,Bentley Continental Supersports Conv. Convertible 2012,0.22944495,Jaguar XK XKR 2012,0.15543664
test_images\04104.jpg,Nissan NV Passenger Van 2012,0.49874452,Nissan NV Passenger Van 2012,0.30185848,Jeep Liberty SUV 2012,0.13633674
test_images\04105.jpg,Jeep Wrangler SUV 2012,0.9751995,HUMMER H3T Crew Cab 2010,0.23112807,Jeep Liberty SUV 2012,0.085920304
test_images\04106.jpg,Tesla Model S Sedan 2012,0.66264474,Aston Martin Virage Coupe 2012,0.23349893,Aston Martin V8 Vantage Coupe 2012,0.22339278
test_images\04107.jpg,Hyundai Elantra Sedan 2007,0.9972595,Hyundai Elantra Touring Hatchback 2012,0.003040254,Suzuki Aerio Sedan 2007,0.0027111173
test_images\04108.jpg,Ford Expedition EL SUV 2009,0.6788125,Ford F-150 Regular Cab 2007,0.1562013,GMC Acadia SUV 2012,0.06453499
test_images\04109.jpg,Hyundai Tucson SUV 2012,0.98896855,Hyundai Accent Sedan 2012,0.15617621,Hyundai Veloster Hatchback 2012,0.012551516
test_images\04110.jpg,Bugatti Veyron 16.4 Coupe 2009,0.9901564,Bugatti Veyron 16.4 Convertible 2009,0.052462906,Bentley Continental GT Coupe 2007,0.025464296
test_images\04111.jpg,BMW M3 Coupe 2012,0.98279667,Audi S5 Coupe 2012,0.07360336,Audi TTS Coupe 2012,0.07113469
test_images\04112.jpg,Volvo C30 Hatchback 2012,0.5272869,BMW ActiveHybrid 5 Sedan 2012,0.40878093,BMW 1 Series Coupe 2012,0.32195088
test_images\04113.jpg,Volvo 240 Sedan 1993,0.97728944,Audi V8 Sedan 1994,0.17962691,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.013234109
test_images\04114.jpg,Volvo 240 Sedan 1993,0.9896353,Land Rover Range Rover SUV 2012,0.030447245,Rolls-Royce Phantom Drophead Coupe Convertible 2012,0.016782254
test_images\04115.jpg,Honda Odyssey Minivan 2007,0.98467886,Chrysler Sebring Convertible 2010,0.06132385,Volkswagen Golf Hatchback 2012,0.048460007
test_images\04116.jpg,Volkswagen Beetle Hatchback 2012,0.9753573,FIAT 500 Convertible 2012,0.50335264,Maybach Landaulet Convertible 2012,0.11312255
test_images\04117.jpg,AM General Hummer SUV 2000,0.6620449,Ford GT Coupe 2006,0.21216899,GMC Savana Van 2012,0.040643185
test_images\04118.jpg,Acura RL Sedan 2012,0.54254645,Acura TL Type-S 2008,0.43325663,Honda Accord Sedan 2012,0.41872522
test_images\04119.jpg,Chrysler Aspen SUV 2009,0.9463347,Mazda Tribute SUV 2011,0.16299704,Land Rover LR2 SUV 2012,0.025180578
test_images\04120.jpg,Dodge Charger Sedan 2012,0.98977524,Mitsubishi Lancer Sedan 2012,0.030525267,Audi TT RS Coupe 2012,0.0144611
test_images\04121.jpg,Scion xD Hatchback 2012,0.9915445,Honda Odyssey Minivan 2007,0.026500225,Toyota Corolla Sedan 2012,0.016129732
test_images\04122.jpg,Fisker Karma Sedan 2012,0.952445,Aston Martin Virage Coupe 2012,0.37811658,Ferrari FF Coupe 2012,0.25788292
test_images\04123.jpg,Dodge Durango SUV 2012,0.9959716,Land Rover LR2 SUV 2012,0.03441015,Dodge Journey SUV 2012,0.02035901
test_images\04124.jpg,Dodge Durango SUV 2007,0.9581131,Mazda Tribute SUV 2011,0.082963556,Chevrolet Traverse SUV 2012,0.061309755
test_images\04125.jpg,Hyundai Elantra Touring Hatchback 2012,0.9900699,Suzuki Aerio Sedan 2007,0.03157997,Suzuki Kizashi Sedan 2012,0.012096882
test_images\04126.jpg,Bentley Continental Supersports Conv. Convertible 2012,0.99078155,Bentley Mulsanne Sedan 2011,0.17254755,Jaguar XK XKR 2012,0.10382739
test_images\04127.jpg,GMC Yukon Hybrid SUV 2012,0.9124224,Cadillac Escalade EXT Crew Cab 2007,0.08823931,Volvo XC90 SUV 2007,0.03490001
test_images\04128.jpg,Bentley Mulsanne Sedan 2011,0.9822865,Bentley Continental Flying Spur Sedan 2007,0.066111684,Chrysler 300 SRT-8 2010,0.051041484
test_images\04129.jpg,Audi S6 Sedan 2011,0.10956323,Bentley Mulsanne Sedan 2011,0.07678494,Audi S5 Coupe 2012,0.07466805
test_images\04130.jpg,Tesla Model S Sedan 2012,0.36241135,Fisker Karma Sedan 2012,0.35288346,Jaguar XK XKR 2012,0.12385273
test_images\04131.jpg,Chevrolet Express Van 2007,0.8603563,Ford Mustang Convertible 2007,0.26386192,GMC Savana Van 2012,0.20237258
test_images\04132.jpg,Hyundai Azera Sedan 2012,0.97360635,Hyundai Sonata Sedan 2012,0.012950331,Honda Accord Sedan 2012,0.011551529
test_images\04133.jpg,Audi S5 Convertible 2012,0.62854755,Audi RS 4 Convertible 2008,0.59575707,Audi S4 Sedan 2012,0.016537637
test_images\04134.jpg,Audi A5 Coupe 2012,0.9658273,Audi TTS Coupe 2012,0.1635696,Audi S5 Coupe 2012,0.14907289
test_images\04135.jpg,Ferrari 458 Italia Convertible 2012,0.9869642,Ferrari 458 Italia Coupe 2012,0.68737185,Ferrari California Convertible 2012,0.3516965
test_images\04136.jpg,Bentley Continental GT Coupe 2012,0.96043944,Bentley Continental GT Coupe 2007,0.43383044,Audi R8 Coupe 2012,0.070358634
test_images\04137.jpg,Land Rover LR2 SUV 2012,0.99324024,Dodge Durango SUV 2012,0.13296658,Jeep Grand Cherokee SUV 2012,0.01337865
test_images\04138.jpg,Bugatti Veyron 16.4 Convertible 2009,0.9415109,Bugatti Veyron 16.4 Coupe 2009,0.14740345,Bugatti Veyron 16.4 Convertible 2009,0.013456225
test_images\04139.jpg,Audi V8 Sedan 1994,0.67792064,Audi 100 Sedan 1994,0.62104565,Audi 100 Wagon 1994,0.58144754
test_images\04140.jpg,Mercedes-Benz Sprinter Van 2012,0.9985869,Nissan NV Passenger Van 2012,0.02734536,smart fortwo Convertible 2012,0.009051859
test_images\04141.jpg,Buick Rainier SUV 2007,0.9882983,Volvo XC90 SUV 2007,0.066158,Toyota 4Runner SUV 2012,0.014798671
test_images\04142.jpg,BMW M3 Coupe 2012,0.07572818,HUMMER H2 SUT Crew Cab 2009,0.023532629,Aston Martin Virage Convertible 2012,0.0126338005
test_images\04143.jpg,Audi S4 Sedan 2007,0.9712587,Audi RS 4 Convertible 2008,0.221441,Audi S6 Sedan 2011,0.07813093
test_images\04144.jpg,Bugatti Veyron 16.4 Coupe 2009,0.9913267,Bugatti Veyron 16.4 Convertible 2009,0.087093115,Infiniti G Coupe IPL 2012,0.013885111
test_images\04145.jpg,Volvo XC90 SUV 2007,0.9948181,BMW X5 SUV 2007,0.027640283,Mazda Tribute SUV 2011,0.003665626
test_images\04146.jpg,GMC Savana Van 2012,0.91984355,Chevrolet TrailBlazer SS 2009,0.12536183,Volkswagen Golf Hatchback 1991,0.08591482
test_images\04147.jpg,Scion xD Hatchback 2012,0.9907459,Infiniti QX56 SUV 2011,0.011734158,Hyundai Elantra Touring Hatchback 2012,0.010262102
test_images\04148.jpg,BMW 1 Series Convertible 2012,0.99415064,Audi RS 4 Convertible 2008,0.052247107,BMW Z4 Convertible 2012,0.022384107
test_images\04149.jpg,Geo Metro Convertible 1993,0.9220787,Plymouth Neon Coupe 1999,0.03662765,Hyundai Elantra Sedan 2007,0.02494657
test_images\04150.jpg,Cadillac Escalade EXT Crew Cab 2007,0.88122773,GMC Terrain SUV 2012,0.18904671,Dodge Magnum Wagon 2008,0.090859264
test_images\04151.jpg,Hyundai Genesis Sedan 2012,0.99699116,Infiniti G Coupe IPL 2012,0.072609395,Chrysler Sebring Convertible 2010,0.04921657
test_images\04152.jpg,Ferrari 458 Italia Coupe 2012,0.97573745,McLaren MP4-12C Coupe 2012,0.08137885,Ferrari 458 Italia Convertible 2012,0.06839278
test_images\04153.jpg,Lincoln Town Car Sedan 2011,0.9747455,Chevrolet Malibu Sedan 2007,0.22325993,Ford Freestar Minivan 2007,0.02354908
test_images\04154.jpg,HUMMER H3T Crew Cab 2010,0.9017248,HUMMER H2 SUT Crew Cab 2009,0.5889884,Jeep Wrangler SUV 2012,0.015933067
test_images\04155.jpg,GMC Acadia SUV 2012,0.97615457,Buick Enclave SUV 2012,0.29223835,Jeep Grand Cherokee SUV 2012,0.03733486
test_images\04156.jpg,Bentley Arnage Sedan 2009,0.38565505,Lincoln Town Car Sedan 2011,0.23169783,Mercedes-Benz 300-Class Convertible 1993,0.082616985
test_images\04157.jpg,Ford Freestar Minivan 2007,0.99358416,Dodge Caravan Minivan 1997,0.0061103404,Lincoln Town Car Sedan 2011,0.004857719
test_images\04158.jpg,Spyker C8 Coupe 2009,0.9648727,Ferrari California Convertible 2012,0.23470616,Spyker C8 Convertible 2009,0.114014655
test_images\04159.jpg,Suzuki SX4 Hatchback 2012,0.9665617,Hyundai Elantra Touring Hatchback 2012,0.12552816,Cadillac SRX SUV 2012,0.030462354
test_images\04160.jpg,Dodge Caliber Wagon 2012,0.96723014,GMC Terrain SUV 2012,0.1772744,Dodge Caliber Wagon 2007,0.07240039
test_images\04161.jpg,Chevrolet Corvette Convertible 2012,0.14783683,Spyker C8 Convertible 2009,0.13837293,Chevrolet Corvette ZR1 2012,0.085774094
test_images\04162.jpg,Ford GT Coupe 2006,0.9959763,HUMMER H3T Crew Cab 2010,0.120642275,Lamborghini Gallardo LP 570-4 Superleggera 2012,0.09547764
test_images\04163.jpg,Bentley Arnage Sedan 2009,0.87659454,Chrysler 300 SRT-8 2010,0.04715839,Dodge Magnum Wagon 2008,0.04526627
test_images\04164.jpg,Dodge Journey SUV 2012,0.9845889,Hyundai Santa Fe SUV 2012,0.037412822,Land Rover LR2 SUV 2012,0.02321592
test_images\04165.jpg,Maybach Landaulet Convertible 2012,0.6510635,Bentley Continental Supersports Conv. Convertible 2012,0.2051669,Mercedes-Benz SL-Class Coupe 2009,0.17103842
test_images\04166.jpg,Jeep Grand Cherokee SUV 2012,0.5249309,Jeep Liberty SUV 2012,0.4648645,GMC Terrain SUV 2012,0.061040163
test_images\04167.jpg,Dodge Ram Pickup 3500 Crew Cab 2010,0.98155165,Dodge Durango SUV 2007,0.14959386,Jeep Grand Cherokee SUV 2012,0.046549022
test_images\04168.jpg,Audi TT Hatchback 2011,0.9790586,Audi TTS Coupe 2012,0.038854867,Bentley Continental GT Coupe 2007,0.033358157
test_images\04169.jpg,Audi TT Hatchback 2011,0.9882889,Audi S6 Sedan 2011,0.011365354,Audi TTS Coupe 2012,0.010609776
test_images\04170.jpg,Dodge Caliber Wagon 2012,0.38220298,Suzuki SX4 Hatchback 2012,0.3705999,Dodge Journey SUV 2012,0.0564062
test_images\04171.jpg,Dodge Magnum Wagon 2008,0.9949843,Chrysler 300 SRT-8 2010,0.2846254,Audi S4 Sedan 2007,0.10068008
test_images\04172.jpg,Dodge Journey SUV 2012,0.9126563,Dodge Durango SUV 2012,0.4883438,Hyundai Santa Fe SUV 2012,0.13613597
